t_sec,x,y,z
0.0000,-0.4253692626953125,-0.471893310546875,-0.8465728759765625
2.0148,-0.4253692626953125,-0.2837066650390625,-0.8465728759765625
3.0290,-0.4253692626953125,-0.2837066650390625,-1.08123779296875
3.0298,-0.2218475341796875,-0.2837066650390625,-1.08123779296875
5.0386,-0.2218475341796875,-0.2151031494140625,-1.08123779296875
6.0463,-0.2218475341796875,-0.2151031494140625,-1.02996826171875
6.0469,-0.336517333984375,-0.2151031494140625,-1.02996826171875
8.0625,-0.336517333984375,-0.23870849609375,-1.02996826171875
9.0731,-0.336517333984375,-0.23870849609375,-0.8182525634765625
9.0739,0.5660247802734375,-0.23870849609375,-0.8182525634765625
11.0880,0.5660247802734375,-0.24493408203125,-0.8182525634765625
