t_sec,x,y,z
0.0000,-0.0114593505859375,-0.036895751953125,-1.000762939453125
1.0150,-0.0114593505859375,-0.0372467041015625,-1.000762939453125
2.1450,-0.0114593505859375,-0.0372467041015625,-1.002685546875
3.0563,-0.011810302734375,-0.0372467041015625,-1.002685546875
4.0772,-0.011810302734375,-0.036590576171875,-1.002685546875
5.1725,-0.011810302734375,-0.036590576171875,-1.0012664794921875
6.0891,-0.0116119384765625,-0.036590576171875,-1.0012664794921875
7.0975,-0.0116119384765625,-0.037322998046875,-1.0012664794921875
8.1993,-0.0116119384765625,-0.037322998046875,-1.000335693359375
9.1148,-0.01190185546875,-0.037322998046875,-1.000335693359375
10.1267,-0.01190185546875,-0.035675048828125,-1.000335693359375
