t_sec,x,y,z
0.0000,-0.0854644775390625,-0.6050262451171875,-0.8101043701171875
0.2467,-0.0941009521484375,-0.6050262451171875,-0.8101043701171875
1.9976,-0.0941009521484375,-0.621429443359375,-0.8101043701171875
3.0166,-0.0941009521484375,-0.621429443359375,-0.7667999267578125
3.2628,-0.0822601318359375,-0.621429443359375,-0.7667999267578125
5.0163,-0.0822601318359375,-0.609954833984375,-0.7667999267578125
6.0367,-0.0822601318359375,-0.609954833984375,-0.7879638671875
7.2929,-0.0891265869140625,-0.609954833984375,-0.7879638671875
9.0392,-0.0891265869140625,-0.615997314453125,-0.7879638671875
10.0743,-0.0891265869140625,-0.615997314453125,-0.7849884033203125
