t_sec,x,y,z
0.0000,-0.18328857421875,-0.179107666015625,-0.97796630859375
1.9667,-0.18328857421875,-0.1363525390625,-0.97796630859375
2.9935,-0.18328857421875,-0.1363525390625,-1.03448486328125
3.0302,-0.278472900390625,-0.1363525390625,-1.03448486328125
4.9885,-0.278472900390625,-0.24267578125,-1.03448486328125
6.0088,-0.278472900390625,-0.24267578125,-0.9348907470703125
6.0551,-0.4734954833984375,-0.24267578125,-0.9348907470703125
8.0129,-0.4734954833984375,-0.2454376220703125,-0.9348907470703125
9.0406,-0.4734954833984375,-0.2454376220703125,-0.839752197265625
9.0835,-0.412567138671875,-0.2454376220703125,-0.839752197265625
11.0425,-0.412567138671875,-0.2338409423828125,-0.839752197265625
