t_sec,x,y,z
0.0000,-0.0079345703125,-0.037841796875,-1.003021240234375
1.0205,-0.0079345703125,-0.038726806640625,-1.003021240234375
2.1046,-0.0079345703125,-0.038726806640625,-1.001739501953125
3.0210,-0.0085906982421875,-0.038726806640625,-1.001739501953125
4.0471,-0.0085906982421875,-0.039276123046875,-1.001739501953125
5.1319,-0.0085906982421875,-0.039276123046875,-1.001220703125
6.0458,-0.0071563720703125,-0.039276123046875,-1.001220703125
7.0679,-0.0071563720703125,-0.038330078125,-1.001220703125
8.1521,-0.0071563720703125,-0.038330078125,-1.0018310546875
9.0657,-0.0079345703125,-0.038330078125,-1.0018310546875
10.0915,-0.0079345703125,-0.0384368896484375,-1.0018310546875
