t_sec,x,y,z
0.0000,-0.007598876953125,-0.0389556884765625,-1.002227783203125
0.5419,-0.0057373046875,-0.0389556884765625,-1.002227783203125
2.0205,-0.0057373046875,-0.03900146484375,-1.002227783203125
3.0278,-0.0057373046875,-0.03900146484375,-1.0002593994140625
3.5716,-0.0068206787109375,-0.03900146484375,-1.0002593994140625
5.0495,-0.0068206787109375,-0.03851318359375,-1.0002593994140625
6.0585,-0.0068206787109375,-0.03851318359375,-1.0018768310546875
7.6108,-0.006103515625,-0.03851318359375,-1.0018768310546875
9.0828,-0.006103515625,-0.03887939453125,-1.0018768310546875
10.0945,-0.006103515625,-0.03887939453125,-1.0015716552734375
