t_sec,x,y,z
0.0000,-0.0125274658203125,-0.0369110107421875,-0.9999237060546875
0.8011,-0.0126190185546875,-0.0369110107421875,-0.9999237060546875
1.9533,-0.0126190185546875,-0.03594970703125,-0.9999237060546875
3.0209,-0.0126190185546875,-0.03594970703125,-1.001800537109375
3.8242,-0.0126800537109375,-0.03594970703125,-1.001800537109375
4.9693,-0.0126800537109375,-0.03607177734375,-1.001800537109375
6.0389,-0.0126800537109375,-0.03607177734375,-1.001312255859375
7.8574,-0.0137939453125,-0.03607177734375,-1.001312255859375
9.0116,-0.0137939453125,-0.03594970703125,-1.001312255859375
10.0830,-0.0137939453125,-0.03594970703125,-1.001678466796875
