t_sec,x,y,z
0.0000,-0.009979248046875,-0.036865234375,-1.0010528564453125
1.1275,-0.009979248046875,-0.037109375,-1.0010528564453125
2.1826,-0.009979248046875,-0.037109375,-1.0011138916015625
3.0237,-0.0092926025390625,-0.037109375,-1.0011138916015625
4.1632,-0.0092926025390625,-0.0370941162109375,-1.0011138916015625
5.2544,-0.0092926025390625,-0.0370941162109375,-1.0000457763671875
6.0495,-0.0101470947265625,-0.0370941162109375,-1.0000457763671875
7.1911,-0.0101470947265625,-0.038482666015625,-1.0000457763671875
8.2791,-0.0101470947265625,-0.038482666015625,-1.0013580322265625
9.2084,-0.0101470947265625,-0.0376739501953125,-1.0013580322265625
10.2981,-0.0101470947265625,-0.0376739501953125,-1.0001983642578125
