t_sec,x,y,z
0.0000,-0.0901641845703125,-0.5928497314453125,-0.7979888916015625
1.6504,-0.0901641845703125,-0.5880279541015625,-0.7979888916015625
2.6809,-0.0901641845703125,-0.5880279541015625,-0.8109283447265625
3.0226,-0.114532470703125,-0.5880279541015625,-0.8109283447265625
4.6759,-0.114532470703125,-0.6037445068359375,-0.8109283447265625
5.7121,-0.114532470703125,-0.6037445068359375,-0.8051300048828125
6.0364,-0.10028076171875,-0.6037445068359375,-0.8051300048828125
7.6930,-0.10028076171875,-0.5982818603515625,-0.8051300048828125
8.7293,-0.10028076171875,-0.5982818603515625,-0.7956695556640625
9.0562,-0.0908660888671875,-0.5982818603515625,-0.7956695556640625
10.7402,-0.0908660888671875,-0.60333251953125,-0.7956695556640625
