t_sec,x,y,z
0.0000,-0.09759521484375,-0.608367919921875,-0.79058837890625
0.1673,-0.0919036865234375,-0.608367919921875,-0.79058837890625
2.0069,-0.0919036865234375,-0.6072845458984375,-0.79058837890625
3.0119,-0.0919036865234375,-0.6072845458984375,-0.775115966796875
3.1826,-0.106414794921875,-0.6072845458984375,-0.775115966796875
5.0303,-0.106414794921875,-0.6083526611328125,-0.775115966796875
6.0333,-0.106414794921875,-0.6083526611328125,-0.8005523681640625
6.2081,-0.1033477783203125,-0.6083526611328125,-0.8005523681640625
8.0468,-0.1033477783203125,-0.610321044921875,-0.8005523681640625
9.0577,-0.1033477783203125,-0.610321044921875,-0.7904815673828125
9.2309,-0.1017303466796875,-0.610321044921875,-0.7904815673828125
11.0835,-0.1017303466796875,-0.6092681884765625,-0.7904815673828125
