t_sec,x,y,z
0.0000,-0.0133819580078125,-0.0355987548828125,-1.001800537109375
1.1652,-0.0133819580078125,-0.03515625,-1.001800537109375
2.2306,-0.0133819580078125,-0.03515625,-1.000762939453125
3.0266,-0.0131683349609375,-0.03515625,-1.000762939453125
4.1808,-0.0131683349609375,-0.0353240966796875,-1.000762939453125
5.2589,-0.0131683349609375,-0.0353240966796875,-1.0005035400390625
6.0629,-0.012664794921875,-0.0353240966796875,-1.0005035400390625
7.2088,-0.012664794921875,-0.0364227294921875,-1.0005035400390625
8.2852,-0.012664794921875,-0.0364227294921875,-1.0015411376953125
9.0910,-0.0125274658203125,-0.0364227294921875,-1.0015411376953125
10.2389,-0.0125274658203125,-0.0369110107421875,-1.0015411376953125
