t_sec,x,y,z
0.0000,-0.0050811767578125,-0.0382232666015625,-1.0007171630859375
0.5917,-0.006378173828125,-0.0382232666015625,-1.0007171630859375
1.9739,-0.006378173828125,-0.0386810302734375,-1.0007171630859375
3.0254,-0.006378173828125,-0.0386810302734375,-1.0001220703125
3.6173,-0.0056915283203125,-0.0386810302734375,-1.0001220703125
5.0442,-0.0056915283203125,-0.0386810302734375,-1.001495361328125
5.6433,-0.0069122314453125,-0.0386810302734375,-1.001495361328125
7.0265,-0.0069122314453125,-0.0384368896484375,-1.001495361328125
8.0762,-0.0069122314453125,-0.0384368896484375,-1.0005950927734375
9.6734,-0.008026123046875,-0.0384368896484375,-1.0005950927734375
11.0531,-0.008026123046875,-0.038726806640625,-1.0005950927734375
