t_sec,x,y,z
0.0000,-0.0904083251953125,-0.61102294921875,-0.795562744140625
1.8108,-0.0904083251953125,-0.6115570068359375,-0.795562744140625
2.8198,-0.0904083251953125,-0.6115570068359375,-0.7793731689453125
3.0561,-0.100067138671875,-0.6115570068359375,-0.7793731689453125
4.8423,-0.100067138671875,-0.6147918701171875,-0.7793731689453125
5.8486,-0.100067138671875,-0.6147918701171875,-0.7930908203125
6.0804,-0.0914306640625,-0.6147918701171875,-0.7930908203125
7.8521,-0.0914306640625,-0.602294921875,-0.7930908203125
8.8661,-0.0914306640625,-0.602294921875,-0.8103485107421875
9.1066,-0.097442626953125,-0.602294921875,-0.8103485107421875
10.8764,-0.097442626953125,-0.615081787109375,-0.8103485107421875
