t_sec,x,y,z
0.0000,-0.0058135986328125,-0.037933349609375,-1.001434326171875
0.6235,-0.0052337646484375,-0.037933349609375,-1.001434326171875
2.0083,-0.0052337646484375,-0.0393524169921875,-1.001434326171875
3.0172,-0.0052337646484375,-0.0393524169921875,-1.001861572265625
3.6406,-0.0062103271484375,-0.0393524169921875,-1.001861572265625
5.0293,-0.0062103271484375,-0.03851318359375,-1.001861572265625
6.0452,-0.0062103271484375,-0.03851318359375,-1.0009918212890625
6.6564,-0.0062713623046875,-0.03851318359375,-1.0009918212890625
8.0663,-0.0062713623046875,-0.0391845703125,-1.0009918212890625
9.0707,-0.0062713623046875,-0.0391845703125,-1.00103759765625
9.6806,-0.0057373046875,-0.0391845703125,-1.00103759765625
11.0926,-0.0057373046875,-0.03759765625,-1.00103759765625
