t_sec,x,y,z
0.0000,-0.01190185546875,-0.035675048828125,-1.002197265625
0.9156,-0.01251220703125,-0.035675048828125,-1.002197265625
1.9406,-0.01251220703125,-0.03564453125,-1.002197265625
3.0186,-0.01251220703125,-0.03564453125,-1.001678466796875
3.9365,-0.012481689453125,-0.03564453125,-1.001678466796875
4.9561,-0.012481689453125,-0.037322998046875,-1.001678466796875
6.0411,-0.012481689453125,-0.037322998046875,-1.0008697509765625
6.9591,-0.0121612548828125,-0.037322998046875,-1.0008697509765625
7.9823,-0.0121612548828125,-0.03643798828125,-1.0008697509765625
9.0689,-0.0121612548828125,-0.03643798828125,-1.000823974609375
9.9843,-0.0120849609375,-0.03643798828125,-1.000823974609375
11.0101,-0.0120849609375,-0.036041259765625,-1.000823974609375
