t_sec,x,y,z
0.0000,-0.1207427978515625,-0.59808349609375,-0.802764892578125
0.1083,-0.105804443359375,-0.59808349609375,-0.802764892578125
1.9931,-0.105804443359375,-0.5923004150390625,-0.802764892578125
3.0194,-0.105804443359375,-0.5923004150390625,-0.802215576171875
3.1625,-0.1062164306640625,-0.5923004150390625,-0.802215576171875
5.0241,-0.1062164306640625,-0.588653564453125,-0.802215576171875
6.0465,-0.1062164306640625,-0.588653564453125,-0.803680419921875
6.1850,-0.1056671142578125,-0.588653564453125,-0.803680419921875
8.0425,-0.1056671142578125,-0.5834503173828125,-0.803680419921875
9.0677,-0.1056671142578125,-0.5834503173828125,-0.8053131103515625
9.2498,-0.102813720703125,-0.5834503173828125,-0.8053131103515625
11.0623,-0.102813720703125,-0.5838470458984375,-0.8053131103515625
