t_sec,x,y,z
0.0000,-0.00799560546875,-0.03900146484375,-1.0013885498046875
0.9184,-0.0074310302734375,-0.03900146484375,-1.0013885498046875
2.0217,-0.0074310302734375,-0.0386199951171875,-1.0013885498046875
3.0290,-0.0074310302734375,-0.0386199951171875,-1.0001220703125
3.9412,-0.0078887939453125,-0.0386199951171875,-1.0001220703125
5.0445,-0.0078887939453125,-0.0393218994140625,-1.0001220703125
6.0536,-0.0078887939453125,-0.0393218994140625,-1.002288818359375
6.9661,-0.00762939453125,-0.0393218994140625,-1.002288818359375
8.0708,-0.00762939453125,-0.0384063720703125,-1.002288818359375
9.0846,-0.00762939453125,-0.0384063720703125,-1.00152587890625
11.0107,-0.007080078125,-0.0384063720703125,-1.00152587890625
