t_sec,x,y,z
0.0000,0.153961181640625,-0.1663970947265625,-0.9733123779296875
1.9964,0.153961181640625,-0.0883026123046875,-0.9733123779296875
3.0031,0.153961181640625,-0.0883026123046875,-0.981475830078125
3.0035,-0.3773193359375,-0.0883026123046875,-0.981475830078125
4.9989,-0.3773193359375,-0.24456787109375,-0.981475830078125
6.0056,-0.3773193359375,-0.24456787109375,-0.865814208984375
6.0060,-0.1793365478515625,-0.24456787109375,-0.865814208984375
8.0026,-0.1793365478515625,-0.128662109375,-0.865814208984375
9.0094,-0.1793365478515625,-0.128662109375,-0.99853515625
9.0099,0.4686737060546875,-0.128662109375,-0.99853515625
11.0076,0.4686737060546875,-0.1854400634765625,-0.99853515625
