t_sec,x,y,z
0.0000,-0.3600311279296875,1.3831329345703125,-0.474578857421875
1.9478,-0.3600311279296875,1.239410400390625,-0.474578857421875
3.0325,-0.3600311279296875,1.239410400390625,-0.4414215087890625
3.0331,-0.57049560546875,1.239410400390625,-0.4414215087890625
4.9772,-0.57049560546875,1.2949371337890625,-0.4414215087890625
6.0647,-0.57049560546875,1.2949371337890625,-0.2487335205078125
6.0657,-0.843780517578125,1.2949371337890625,-0.2487335205078125
8.0133,-0.843780517578125,0.15087890625,-0.2487335205078125
9.0997,-0.843780517578125,0.15087890625,-0.3909759521484375
9.1000,-1.1976776123046875,0.15087890625,-0.3909759521484375
11.0581,-1.1976776123046875,0.9988861083984375,-0.3909759521484375
