t_sec,x,y,z
0.0000,-0.006927490234375,-0.0385894775390625,-1.00054931640625
1.3003,-0.006927490234375,-0.038787841796875,-1.00054931640625
2.3998,-0.006927490234375,-0.038787841796875,-1.0011749267578125
3.0236,-0.006439208984375,-0.038787841796875,-1.0011749267578125
4.3227,-0.006439208984375,-0.039794921875,-1.0011749267578125
5.4227,-0.006439208984375,-0.039794921875,-1.001312255859375
6.0404,-0.0059814453125,-0.039794921875,-1.001312255859375
7.3633,-0.0059814453125,-0.0387725830078125,-1.001312255859375
8.4511,-0.0059814453125,-0.0387725830078125,-1.000579833984375
9.0664,-0.0073089599609375,-0.0387725830078125,-1.000579833984375
10.3882,-0.0073089599609375,-0.038604736328125,-1.000579833984375
