t_sec,x,y,z
0.0000,-0.009552001953125,-0.036956787109375,-1.00048828125
1.1583,-0.009552001953125,-0.037567138671875,-1.00048828125
2.1988,-0.009552001953125,-0.037567138671875,-1.0021209716796875
3.0180,-0.0094146728515625,-0.037567138671875,-1.0021209716796875
4.1785,-0.0094146728515625,-0.0378265380859375,-1.0021209716796875
5.2148,-0.0094146728515625,-0.0378265380859375,-1.0013580322265625
6.0443,-0.009521484375,-0.0378265380859375,-1.0013580322265625
7.2037,-0.009521484375,-0.0369720458984375,-1.0013580322265625
8.2404,-0.009521484375,-0.0369720458984375,-1.000152587890625
9.0804,-0.0101776123046875,-0.0369720458984375,-1.000152587890625
10.2282,-0.0101776123046875,-0.0378265380859375,-1.000152587890625
