t_sec,x,y,z
0.0000,-0.0055999755859375,-0.0382843017578125,-1.0009918212890625
1.0737,-0.0055999755859375,-0.038116455078125,-1.0009918212890625
2.0961,-0.0055999755859375,-0.038116455078125,-1.0017242431640625
3.0286,-0.007843017578125,-0.038116455078125,-1.0017242431640625
4.1083,-0.007843017578125,-0.037445068359375,-1.0017242431640625
5.1170,-0.007843017578125,-0.037445068359375,-1.0024261474609375
6.0512,-0.0076141357421875,-0.037445068359375,-1.0024261474609375
7.1367,-0.0076141357421875,-0.037811279296875,-1.0024261474609375
8.1465,-0.0076141357421875,-0.037811279296875,-0.99981689453125
10.0827,-0.0076446533203125,-0.037811279296875,-0.99981689453125
