t_sec,x,y,z
0.0000,-0.17828369140625,-0.2914581298828125,-0.94012451171875
0.0007,-0.1866912841796875,-0.2914581298828125,-0.94012451171875
1.9290,-0.1866912841796875,-0.25433349609375,-0.94012451171875
3.0310,-0.1866912841796875,-0.25433349609375,-0.952056884765625
4.0459,-0.183746337890625,-0.25433349609375,-0.952056884765625
5.9892,-0.183746337890625,-0.1972198486328125,-0.952056884765625
7.0636,-0.183746337890625,-0.1972198486328125,-0.9637603759765625
7.0645,-0.204010009765625,-0.1972198486328125,-0.9637603759765625
9.0227,-0.204010009765625,-0.1862030029296875,-0.9637603759765625
10.0893,-0.204010009765625,-0.1862030029296875,-0.959381103515625
