t_sec,x,y,z
0.0000,-0.0077362060546875,-0.03955078125,-1.0006256103515625
1.1554,-0.0077362060546875,-0.03857421875,-1.0006256103515625
2.1800,-0.0077362060546875,-0.03857421875,-1.0020751953125
3.0273,-0.007843017578125,-0.03857421875,-1.0020751953125
4.1756,-0.007843017578125,-0.039031982421875,-1.0020751953125
5.2002,-0.007843017578125,-0.039031982421875,-1.001861572265625
6.0551,-0.01416015625,-0.039031982421875,-1.001861572265625
7.2076,-0.01416015625,-0.04693603515625,-1.001861572265625
8.2327,-0.01416015625,-0.04693603515625,-1.0008544921875
9.0817,-0.00885009765625,-0.04693603515625,-1.0008544921875
10.2303,-0.00885009765625,-0.0365142822265625,-1.0008544921875
