t_sec,x,y,z
0.0000,-0.10235595703125,-0.616424560546875,-0.7621307373046875
0.1687,-0.0859222412109375,-0.616424560546875,-0.7621307373046875
1.9774,-0.0859222412109375,-0.60113525390625,-0.7621307373046875
3.0152,-0.0859222412109375,-0.60113525390625,-0.8043670654296875
3.1856,-0.080718994140625,-0.60113525390625,-0.8043670654296875
5.0157,-0.080718994140625,-0.59552001953125,-0.8043670654296875
6.0384,-0.080718994140625,-0.59552001953125,-0.790130615234375
6.2081,-0.0877685546875,-0.59552001953125,-0.790130615234375
8.0470,-0.0877685546875,-0.603363037109375,-0.790130615234375
9.0600,-0.0877685546875,-0.603363037109375,-0.7983856201171875
9.2553,-0.090301513671875,-0.603363037109375,-0.7983856201171875
11.0818,-0.090301513671875,-0.60650634765625,-0.7983856201171875
