t_sec,x,y,z
0.0000,-0.102813720703125,-0.5838470458984375,-0.8098297119140625
0.1833,-0.1031646728515625,-0.5838470458984375,-0.8098297119140625
1.9983,-0.1031646728515625,-0.58416748046875,-0.8098297119140625
3.0290,-0.1031646728515625,-0.58416748046875,-0.8081512451171875
3.2131,-0.10711669921875,-0.58416748046875,-0.8081512451171875
5.0286,-0.10711669921875,-0.585205078125,-0.8081512451171875
6.0465,-0.10711669921875,-0.585205078125,-0.8163299560546875
7.2605,-0.1050567626953125,-0.585205078125,-0.8163299560546875
9.0566,-0.1050567626953125,-0.5846710205078125,-0.8163299560546875
10.0705,-0.1050567626953125,-0.5846710205078125,-0.8077545166015625
