t_sec,x,y,z
0.0000,-0.133636474609375,-0.577850341796875,-0.8006591796875
0.4136,-0.13134765625,-0.577850341796875,-0.8006591796875
2.0266,-0.13134765625,-0.57440185546875,-0.8006591796875
3.0304,-0.13134765625,-0.57440185546875,-0.8099822998046875
4.4433,-0.1226654052734375,-0.57440185546875,-0.8099822998046875
6.0502,-0.1226654052734375,-0.5733184814453125,-0.8099822998046875
7.0542,-0.1226654052734375,-0.5733184814453125,-0.8203277587890625
7.4539,-0.1258392333984375,-0.5733184814453125,-0.8203277587890625
9.0712,-0.1258392333984375,-0.5681610107421875,-0.8203277587890625
10.0716,-0.1258392333984375,-0.5681610107421875,-0.80322265625
