t_sec,x,y,z
0.0000,-0.0076446533203125,-0.0378265380859375,-1.001800537109375
0.9468,-0.0068206787109375,-0.0378265380859375,-1.001800537109375
1.9785,-0.0068206787109375,-0.0375213623046875,-1.001800537109375
3.0222,-0.0068206787109375,-0.0375213623046875,-1.0013580322265625
3.9858,-0.007720947265625,-0.0375213623046875,-1.0013580322265625
5.0090,-0.007720947265625,-0.0392303466796875,-1.0013580322265625
6.0524,-0.007720947265625,-0.0392303466796875,-1.000457763671875
7.0179,-0.00714111328125,-0.0392303466796875,-1.000457763671875
8.0422,-0.00714111328125,-0.0385894775390625,-1.000457763671875
9.0946,-0.00714111328125,-0.0385894775390625,-1.00146484375
11.0459,-0.0068511962890625,-0.0385894775390625,-1.00146484375
