t_sec,x,y,z
0.0000,-0.0943450927734375,-0.6078948974609375,-0.7917633056640625
0.2172,-0.1016845703125,-0.6078948974609375,-0.7917633056640625
2.0227,-0.1016845703125,-0.612884521484375,-0.7917633056640625
3.0273,-0.1016845703125,-0.612884521484375,-0.780975341796875
4.2358,-0.1141510009765625,-0.612884521484375,-0.780975341796875
6.0488,-0.1141510009765625,-0.6165313720703125,-0.780975341796875
7.0641,-0.1141510009765625,-0.6165313720703125,-0.788543701171875
7.2516,-0.10723876953125,-0.6165313720703125,-0.788543701171875
9.0877,-0.10723876953125,-0.6150360107421875,-0.788543701171875
10.0956,-0.10723876953125,-0.6150360107421875,-0.7831573486328125
