t_sec,x,y,z
0.0000,0.0057373046875,-0.323760986328125,-0.945587158203125
0.0002,0.009307861328125,-0.323760986328125,-0.945587158203125
2.0016,0.009307861328125,-0.3205108642578125,-0.945587158203125
3.0019,0.009307861328125,-0.3205108642578125,-0.94671630859375
4.0023,0.0304412841796875,-0.3205108642578125,-0.94671630859375
6.0034,0.0304412841796875,-0.3331146240234375,-0.94671630859375
7.0045,0.0304412841796875,-0.3331146240234375,-0.945465087890625
7.0050,0.031219482421875,-0.3331146240234375,-0.945465087890625
9.0058,0.031219482421875,-0.3337554931640625,-0.945465087890625
10.0064,0.031219482421875,-0.3337554931640625,-0.9494781494140625
