t_sec,x,y,z
0.0000,-0.031219482421875,-0.56195068359375,-0.79962158203125
0.4963,0.0737457275390625,-0.56195068359375,-0.79962158203125
2.0135,0.0737457275390625,-0.5131378173828125,-0.79962158203125
3.0259,0.0737457275390625,-0.5131378173828125,-0.789764404296875
4.5213,-0.1564483642578125,-0.5131378173828125,-0.789764404296875
6.0400,-0.1564483642578125,-0.6080169677734375,-0.789764404296875
7.0563,-0.1564483642578125,-0.6080169677734375,-0.7462310791015625
7.5554,-0.0217132568359375,-0.6080169677734375,-0.7462310791015625
9.0702,-0.0217132568359375,-0.541351318359375,-0.7462310791015625
10.0780,-0.0217132568359375,-0.541351318359375,-0.7856903076171875
