t_sec,x,y,z
0.0000,-0.2125701904296875,-0.2328033447265625,-0.934234619140625
0.0168,-0.215240478515625,-0.2328033447265625,-0.934234619140625
2.0034,-0.215240478515625,-0.169708251953125,-0.934234619140625
3.0278,-0.215240478515625,-0.169708251953125,-0.961639404296875
4.0468,0.8433685302734375,-0.169708251953125,-0.961639404296875
6.0487,0.8433685302734375,-0.2531585693359375,-0.961639404296875
7.0564,0.8433685302734375,-0.2531585693359375,-0.452850341796875
7.0713,-0.2907257080078125,-0.2531585693359375,-0.452850341796875
9.0782,-0.2907257080078125,-0.471893310546875,-0.452850341796875
10.0881,-0.2907257080078125,-0.471893310546875,-0.8465728759765625
