t_sec,x,y,z
0.0000,-0.0074615478515625,-0.0386810302734375,-1.0018310546875
1.0065,-0.0074615478515625,-0.0401153564453125,-1.0018310546875
2.0911,-0.0074615478515625,-0.0401153564453125,-1.0015106201171875
3.0224,-0.007415771484375,-0.0401153564453125,-1.0015106201171875
4.0327,-0.007415771484375,-0.0378265380859375,-1.0015106201171875
5.1193,-0.007415771484375,-0.0378265380859375,-1.0003204345703125
6.0512,-0.00872802734375,-0.0378265380859375,-1.0003204345703125
7.0598,-0.00872802734375,-0.0373687744140625,-1.0003204345703125
8.1490,-0.00872802734375,-0.0373687744140625,-1.000732421875
9.0914,-0.0080413818359375,-0.0373687744140625,-1.000732421875
10.0934,-0.0080413818359375,-0.038604736328125,-1.000732421875
