t_sec,x,y,z
0.0000,-0.0126953125,-0.035186767578125,-1.000518798828125
1.4892,-0.0126953125,-0.0358428955078125,-1.000518798828125
2.5086,-0.0126953125,-0.0358428955078125,-1.002166748046875
3.0366,-0.01171875,-0.0358428955078125,-1.002166748046875
4.5143,-0.01171875,-0.03717041015625,-1.002166748046875
5.5456,-0.01171875,-0.03717041015625,-1.0004425048828125
6.0608,-0.012908935546875,-0.03717041015625,-1.0004425048828125
7.5482,-0.012908935546875,-0.0361785888671875,-1.0004425048828125
8.5745,-0.012908935546875,-0.0361785888671875,-1.0008544921875
9.1183,-0.0118865966796875,-0.0361785888671875,-1.0008544921875
10.5768,-0.0118865966796875,-0.03607177734375,-1.0008544921875
