t_sec,x,y,z
0.0000,-0.103607177734375,-0.606475830078125,-0.78411865234375
0.1551,-0.0969696044921875,-0.606475830078125,-0.78411865234375
2.0219,-0.0969696044921875,-0.6028594970703125,-0.78411865234375
3.0250,-0.0969696044921875,-0.6028594970703125,-0.7818603515625
3.1798,-0.09320068359375,-0.6028594970703125,-0.7818603515625
5.0304,-0.09320068359375,-0.595367431640625,-0.7818603515625
6.0369,-0.09320068359375,-0.595367431640625,-0.8038787841796875
6.2061,-0.111328125,-0.595367431640625,-0.8038787841796875
8.0497,-0.111328125,-0.606964111328125,-0.8038787841796875
9.0569,-0.111328125,-0.606964111328125,-0.7797393798828125
9.2265,-0.1010284423828125,-0.606964111328125,-0.7797393798828125
11.0808,-0.1010284423828125,-0.600555419921875,-0.7797393798828125
