t_sec,x,y,z
0.0000,-0.0093231201171875,-0.0376739501953125,-1.0001983642578125
1.1448,-0.0093231201171875,-0.0384368896484375,-1.0001983642578125
2.2313,-0.0093231201171875,-0.0384368896484375,-1.00030517578125
3.0232,-0.0097808837890625,-0.0384368896484375,-1.00030517578125
4.1710,-0.0097808837890625,-0.0376739501953125,-1.00030517578125
5.2587,-0.0097808837890625,-0.0376739501953125,-1.001800537109375
7.0608,-0.0079345703125,-0.0376739501953125,-1.001800537109375
8.2156,-0.0079345703125,-0.0316925048828125,-1.001800537109375
9.3035,-0.0079345703125,-0.0316925048828125,-0.998809814453125
10.0919,-0.0127410888671875,-0.0316925048828125,-0.998809814453125
