t_sec,x,y,z
0.0000,-0.089752197265625,-0.5995635986328125,-0.763092041015625
0.1527,-0.12164306640625,-0.5995635986328125,-0.763092041015625
2.0190,-0.12164306640625,-0.60498046875,-0.763092041015625
3.0214,-0.12164306640625,-0.60498046875,-0.8255767822265625
4.1808,-0.1046295166015625,-0.60498046875,-0.8255767822265625
6.0337,-0.1046295166015625,-0.6016082763671875,-0.8255767822265625
7.0602,-0.1046295166015625,-0.6016082763671875,-0.8016510009765625
7.2053,-0.1083831787109375,-0.6016082763671875,-0.8016510009765625
9.0691,-0.1083831787109375,-0.6094512939453125,-0.8016510009765625
10.0756,-0.1083831787109375,-0.6094512939453125,-0.77093505859375
