t_sec,x,y,z
0.0000,-0.0137176513671875,-0.035552978515625,-1.0013427734375
0.7790,-0.01171875,-0.035552978515625,-1.0013427734375
1.9549,-0.01171875,-0.0346832275390625,-1.0013427734375
3.0215,-0.01171875,-0.0346832275390625,-1.0015411376953125
3.8002,-0.0125885009765625,-0.0346832275390625,-1.0015411376953125
4.9736,-0.0125885009765625,-0.036712646484375,-1.0015411376953125
6.0448,-0.0125885009765625,-0.036712646484375,-1.0016937255859375
6.8215,-0.0123138427734375,-0.036712646484375,-1.0016937255859375
7.9981,-0.0123138427734375,-0.0359039306640625,-1.0016937255859375
9.0716,-0.0123138427734375,-0.0359039306640625,-1.00054931640625
9.8402,-0.012786865234375,-0.0359039306640625,-1.00054931640625
11.0384,-0.012786865234375,-0.036712646484375,-1.00054931640625
