t_sec,x,y,z
0.0000,-0.1174774169921875,-0.592620849609375,-0.8085784912109375
1.6404,-0.1174774169921875,-0.5961761474609375,-0.8085784912109375
2.6571,-0.1174774169921875,-0.5961761474609375,-0.7510528564453125
3.0226,-0.1172637939453125,-0.5961761474609375,-0.7510528564453125
4.6703,-0.1172637939453125,-0.6129913330078125,-0.7510528564453125
5.6861,-0.1172637939453125,-0.6129913330078125,-0.7797088623046875
6.0700,-0.1097412109375,-0.6129913330078125,-0.7797088623046875
7.7282,-0.1097412109375,-0.5959014892578125,-0.7797088623046875
8.7411,-0.1097412109375,-0.5959014892578125,-0.779571533203125
9.0973,-0.1055908203125,-0.5959014892578125,-0.779571533203125
10.7482,-0.1055908203125,-0.590667724609375,-0.779571533203125
