t_sec,x,y,z
0.0000,-0.0062255859375,-0.0380401611328125,-0.999725341796875
1.0395,-0.0062255859375,-0.0380401611328125,-1.0020751953125
1.6652,-0.0064544677734375,-0.0380401611328125,-1.0020751953125
3.0287,-0.0064544677734375,-0.038787841796875,-1.0020751953125
4.0638,-0.0064544677734375,-0.038787841796875,-1.001983642578125
4.6849,-0.0059356689453125,-0.038787841796875,-1.001983642578125
6.0466,-0.0059356689453125,-0.038299560546875,-1.001983642578125
7.0850,-0.0059356689453125,-0.038299560546875,-0.9994354248046875
7.7042,-0.0061187744140625,-0.038299560546875,-0.9994354248046875
9.0706,-0.0061187744140625,-0.0375823974609375,-0.9994354248046875
10.1116,-0.0061187744140625,-0.0375823974609375,-1.0007476806640625
