t_sec,x,y,z
0.0000,-1.1976776123046875,0.9988861083984375,-0.3761138916015625
0.0007,0.02667236328125,0.9988861083984375,-0.3761138916015625
1.9714,0.02667236328125,1.1283416748046875,-0.3761138916015625
3.0792,0.02667236328125,1.1283416748046875,-1.3477935791015625
3.0804,-0.50494384765625,1.1283416748046875,-1.3477935791015625
4.9980,-0.50494384765625,0.6325836181640625,-1.3477935791015625
6.0967,-0.50494384765625,0.6325836181640625,-0.3035125732421875
6.0972,-0.3379364013671875,0.6325836181640625,-0.3035125732421875
8.0209,-0.3379364013671875,0.2736663818359375,-0.3035125732421875
9.1239,-0.3379364013671875,0.2736663818359375,-0.776458740234375
9.1244,-0.17828369140625,0.2736663818359375,-0.776458740234375
11.0450,-0.17828369140625,-0.2914581298828125,-0.776458740234375
