t_sec,x,y,z
0.0000,-0.0101776123046875,-0.0378265380859375,-1.0013275146484375
0.8356,-0.0099639892578125,-0.0378265380859375,-1.0013275146484375
1.9895,-0.0099639892578125,-0.036224365234375,-1.0013275146484375
3.0347,-0.0099639892578125,-0.036224365234375,-1.0009307861328125
3.8756,-0.009735107421875,-0.036224365234375,-1.0009307861328125
5.0261,-0.009735107421875,-0.0380096435546875,-1.0009307861328125
6.0700,-0.009735107421875,-0.0380096435546875,-1.001373291015625
6.9065,-0.0102996826171875,-0.0380096435546875,-1.001373291015625
8.0601,-0.0102996826171875,-0.037689208984375,-1.001373291015625
9.1037,-0.0102996826171875,-0.037689208984375,-1.00201416015625
10.9568,-0.0103759765625,-0.037689208984375,-1.00201416015625
