t_sec,x,y,z
0.0000,-0.0066986083984375,-0.0375823974609375,-1.0007476806640625
1.3662,-0.0066986083984375,-0.0391387939453125,-1.0007476806640625
2.4335,-0.0066986083984375,-0.0391387939453125,-1.001983642578125
3.0211,-0.00701904296875,-0.0391387939453125,-1.001983642578125
4.3886,-0.00701904296875,-0.039703369140625,-1.001983642578125
5.4586,-0.00701904296875,-0.039703369140625,-1.00018310546875
6.0484,-0.006072998046875,-0.039703369140625,-1.00018310546875
7.4068,-0.006072998046875,-0.0376434326171875,-1.00018310546875
8.4767,-0.006072998046875,-0.0376434326171875,-0.99920654296875
9.0729,-0.0050811767578125,-0.0376434326171875,-0.99920654296875
10.4458,-0.0050811767578125,-0.0382232666015625,-0.99920654296875
