t_sec,x,y,z
0.0000,-0.412567138671875,-0.2338409423828125,-0.8818206787109375
0.0454,-0.5717926025390625,-0.2338409423828125,-0.8818206787109375
2.0124,-0.5717926025390625,-0.2082977294921875,-0.8818206787109375
3.0170,-0.5717926025390625,-0.2082977294921875,-0.756805419921875
3.0642,-0.26934814453125,-0.2082977294921875,-0.756805419921875
5.0314,-0.26934814453125,-0.2264251708984375,-0.756805419921875
6.0443,-0.26934814453125,-0.2264251708984375,-0.969268798828125
6.0913,-0.139373779296875,-0.2264251708984375,-0.969268798828125
8.0700,-0.139373779296875,-0.2800750732421875,-0.969268798828125
9.0773,-0.139373779296875,-0.2800750732421875,-0.9075775146484375
9.1249,-0.3525390625,-0.2800750732421875,-0.9075775146484375
11.1058,-0.3525390625,-0.3379058837890625,-0.9075775146484375
