t_sec,x,y,z
0.0000,-0.8590545654296875,-0.3970947265625,-0.207855224609375
0.0004,-1.0711669921875,-0.3970947265625,-0.207855224609375
2.0153,-1.0711669921875,-0.5853729248046875,-0.207855224609375
3.0269,-1.0711669921875,-0.5853729248046875,0.1213836669921875
3.0272,-0.1206207275390625,-0.5853729248046875,0.1213836669921875
5.0414,-0.1206207275390625,-0.22406005859375,0.1213836669921875
6.0508,-0.1206207275390625,-0.22406005859375,-0.9478759765625
6.0511,-0.667938232421875,-0.22406005859375,-0.9478759765625
8.0730,-0.667938232421875,-0.4470977783203125,-0.9478759765625
9.0758,-0.667938232421875,-0.4470977783203125,-0.5550384521484375
9.0761,0.1855316162109375,-0.4470977783203125,-0.5550384521484375
11.0999,0.1855316162109375,-0.260406494140625,-0.5550384521484375
