t_sec,x,y,z
0.0000,-0.01055908203125,-0.0372314453125,-1.00152587890625
0.9031,-0.011688232421875,-0.0372314453125,-1.00152587890625
1.9471,-0.011688232421875,-0.0371246337890625,-1.00152587890625
3.0333,-0.011688232421875,-0.0371246337890625,-1.000152587890625
3.9550,-0.0117645263671875,-0.0371246337890625,-1.000152587890625
4.9574,-0.0117645263671875,-0.0361175537109375,-1.000152587890625
6.0608,-0.0117645263671875,-0.0361175537109375,-1.0007476806640625
6.9785,-0.0116729736328125,-0.0361175537109375,-1.0007476806640625
7.9921,-0.0116729736328125,-0.0371551513671875,-1.0007476806640625
9.0987,-0.0116729736328125,-0.0371551513671875,-1.000762939453125
10.0110,-0.050811767578125,-0.0371551513671875,-1.000762939453125
