t_sec,x,y,z
0.0000,-0.0076446533203125,-0.037872314453125,-0.99981689453125
1.0072,-0.0076446533203125,-0.037872314453125,-1.000244140625
1.9536,-0.00762939453125,-0.037872314453125,-1.000244140625
3.0253,-0.00762939453125,-0.03741455078125,-1.000244140625
4.0335,-0.00762939453125,-0.03741455078125,-1.00042724609375
4.9815,-0.0073699951171875,-0.03741455078125,-1.00042724609375
6.0447,-0.0073699951171875,-0.038726806640625,-1.00042724609375
7.0586,-0.0073699951171875,-0.038726806640625,-0.9999847412109375
7.9966,-0.0078582763671875,-0.038726806640625,-0.9999847412109375
9.0800,-0.0078582763671875,-0.03857421875,-0.9999847412109375
10.0920,-0.0078582763671875,-0.03857421875,-1.0009765625
