t_sec,x,y,z
0.0000,-0.0118865966796875,-0.03607177734375,-1.0010833740234375
0.5404,-0.0110321044921875,-0.03607177734375,-1.0010833740234375
2.0110,-0.0110321044921875,-0.03607177734375,-1.001861572265625
2.5553,-0.0104827880859375,-0.03607177734375,-1.001861572265625
4.0314,-0.0104827880859375,-0.0371551513671875,-1.001861572265625
5.0422,-0.0104827880859375,-0.0371551513671875,-0.9999847412109375
5.5872,-0.01214599609375,-0.0371551513671875,-0.9999847412109375
7.0566,-0.01214599609375,-0.036773681640625,-0.9999847412109375
8.0634,-0.01214599609375,-0.036773681640625,-1.001251220703125
8.6049,-0.01312255859375,-0.036773681640625,-1.001251220703125
10.0753,-0.01312255859375,-0.0381622314453125,-1.001251220703125
