t_sec,x,y,z
0.0000,-0.008331298828125,-0.037811279296875,-1.000885009765625
0.9490,-0.007781982421875,-0.037811279296875,-1.000885009765625
1.9745,-0.007781982421875,-0.039337158203125,-1.000885009765625
3.0268,-0.007781982421875,-0.039337158203125,-1.0025177001953125
3.9646,-0.0080718994140625,-0.039337158203125,-1.0025177001953125
5.0109,-0.0080718994140625,-0.0378570556640625,-1.0025177001953125
6.0807,-0.0080718994140625,-0.0378570556640625,-1.0007781982421875
7.0021,-0.00665283203125,-0.0378570556640625,-1.0007781982421875
8.0387,-0.00665283203125,-0.0394287109375,-1.0007781982421875
9.1163,-0.00665283203125,-0.0394287109375,-1.00006103515625
11.0354,-0.0066070556640625,-0.0394287109375,-1.00006103515625
