t_sec,x,y,z
0.0000,-0.085968017578125,-0.607940673828125,-0.79144287109375
0.1856,-0.0890960693359375,-0.607940673828125,-0.79144287109375
1.9805,-0.0890960693359375,-0.60870361328125,-0.79144287109375
3.0174,-0.0890960693359375,-0.60870361328125,-0.799957275390625
3.2053,-0.0936279296875,-0.60870361328125,-0.799957275390625
5.0067,-0.0936279296875,-0.6101531982421875,-0.799957275390625
6.0425,-0.0936279296875,-0.6101531982421875,-0.791748046875
6.2287,-0.0923309326171875,-0.6101531982421875,-0.791748046875
8.0190,-0.0923309326171875,-0.6064453125,-0.791748046875
9.0761,-0.0923309326171875,-0.6064453125,-0.7926788330078125
9.2471,-0.0941314697265625,-0.6064453125,-0.7926788330078125
11.0481,-0.0941314697265625,-0.605194091796875,-0.7926788330078125
