t_sec,x,y,z
0.0000,-0.028564453125,-0.511474609375,-0.854736328125
0.1865,0.078216552734375,-0.511474609375,-0.854736328125
2.0234,0.078216552734375,-0.430755615234375,-0.854736328125
3.0257,0.078216552734375,-0.430755615234375,-0.928741455078125
3.2136,0.16552734375,-0.430755615234375,-0.928741455078125
5.0349,0.16552734375,-0.4665374755859375,-0.928741455078125
6.0490,0.16552734375,-0.4665374755859375,-0.8504791259765625
7.2415,0.1445465087890625,-0.4665374755859375,-0.8504791259765625
9.0679,0.1445465087890625,-0.47900390625,-0.8504791259765625
10.0756,0.1445465087890625,-0.47900390625,-0.850860595703125
