t_sec,x,y,z
0.0000,-0.006988525390625,-0.0364990234375,-1.0008392333984375
1.0015,-0.006988525390625,-0.0364990234375,-1.0015716552734375
2.0025,-0.0058746337890625,-0.0364990234375,-1.0015716552734375
3.0035,-0.0058746337890625,-0.03662109375,-1.0015716552734375
4.0052,-0.0058746337890625,-0.03662109375,-1.0009002685546875
5.0059,-0.0057220458984375,-0.03662109375,-1.0009002685546875
6.0067,-0.0057220458984375,-0.0361480712890625,-1.0009002685546875
7.0082,-0.0057220458984375,-0.0361480712890625,-1.002044677734375
8.0092,-0.0055084228515625,-0.0361480712890625,-1.002044677734375
9.0097,-0.0055084228515625,-0.037261962890625,-1.002044677734375
10.0113,-0.0055084228515625,-0.037261962890625,-1.00103759765625
