t_sec,x,y,z
0.0000,-0.0080413818359375,-0.038604736328125,-1.00030517578125
0.9331,-0.007293701171875,-0.038604736328125,-1.00030517578125
1.9594,-0.007293701171875,-0.0390167236328125,-1.00030517578125
3.0234,-0.007293701171875,-0.0390167236328125,-1.00146484375
3.9700,-0.00787353515625,-0.0390167236328125,-1.00146484375
4.9820,-0.00787353515625,-0.0387115478515625,-1.00146484375
6.0551,-0.00787353515625,-0.0387115478515625,-1.001800537109375
6.9991,-0.0072021484375,-0.0387115478515625,-1.001800537109375
8.0694,-0.0072021484375,-0.0387115478515625,-1.0009765625
9.0183,-0.008331298828125,-0.0387115478515625,-1.0009765625
10.0275,-0.008331298828125,-0.037811279296875,-1.0009765625
