t_sec,x,y,z
0.0000,-0.012786865234375,-0.036712646484375,-1.00115966796875
0.7646,-0.0127105712890625,-0.036712646484375,-1.00115966796875
1.9536,-0.0127105712890625,-0.0360260009765625,-1.00115966796875
3.0351,-0.0127105712890625,-0.0360260009765625,-1.001556396484375
3.7799,-0.0128021240234375,-0.0360260009765625,-1.001556396484375
4.9778,-0.0128021240234375,-0.036529541015625,-1.001556396484375
6.0620,-0.0128021240234375,-0.036529541015625,-1.0016021728515625
7.8128,-0.0128936767578125,-0.036529541015625,-1.0016021728515625
9.0089,-0.0128936767578125,-0.035247802734375,-1.0016021728515625
10.0957,-0.0128936767578125,-0.035247802734375,-1.0009613037109375
