t_sec,x,y,z
0.0000,-0.1352081298828125,-0.5717620849609375,-0.8175048828125
0.4139,-0.156646728515625,-0.5717620849609375,-0.8175048828125
2.0163,-0.156646728515625,-0.58441162109375,-0.8175048828125
3.0304,-0.156646728515625,-0.58441162109375,-0.792633056640625
3.4377,-0.1480560302734375,-0.58441162109375,-0.792633056640625
5.0455,-0.1480560302734375,-0.584991455078125,-0.792633056640625
6.0531,-0.1480560302734375,-0.584991455078125,-0.7908935546875
6.4772,-0.1526031494140625,-0.584991455078125,-0.7908935546875
8.0813,-0.1526031494140625,-0.5908355712890625,-0.7908935546875
9.0855,-0.1526031494140625,-0.5908355712890625,-0.8040924072265625
9.5035,-0.1559906005859375,-0.5908355712890625,-0.8040924072265625
11.0886,-0.1559906005859375,-0.5969085693359375,-0.8040924072265625
