t_sec,x,y,z
0.0000,-0.0066070556640625,-0.038055419921875,-1.00006103515625
1.0637,-0.0066070556640625,-0.038055419921875,-1.0012969970703125
1.9896,-0.0083770751953125,-0.038055419921875,-1.0012969970703125
3.0169,-0.0083770751953125,-0.0389862060546875,-1.0012969970703125
4.0865,-0.0083770751953125,-0.0389862060546875,-1.000640869140625
5.0149,-0.00830078125,-0.0389862060546875,-1.000640869140625
6.0499,-0.00830078125,-0.0387115478515625,-1.000640869140625
7.1139,-0.00830078125,-0.0387115478515625,-1.0012054443359375
8.0457,-0.0073394775390625,-0.0387115478515625,-1.0012054443359375
9.0717,-0.0073394775390625,-0.037841796875,-1.0012054443359375
10.1504,-0.0073394775390625,-0.037841796875,-1.003021240234375
