t_sec,x,y,z
0.0000,-0.1250762939453125,-0.541351318359375,-0.7856903076171875
1.5222,-0.1250762939453125,-0.583404541015625,-0.7856903076171875
2.5445,-0.1250762939453125,-0.583404541015625,-0.794281005859375
3.0223,-0.160919189453125,-0.583404541015625,-0.794281005859375
4.5481,-0.160919189453125,-0.5971832275390625,-0.794281005859375
5.5725,-0.160919189453125,-0.5971832275390625,-0.7898712158203125
6.0499,-0.17218017578125,-0.5971832275390625,-0.7898712158203125
7.5652,-0.17218017578125,-0.6101531982421875,-0.7898712158203125
8.5819,-0.17218017578125,-0.6101531982421875,-0.77569580078125
9.0603,-0.12835693359375,-0.6101531982421875,-0.77569580078125
10.5980,-0.12835693359375,-0.56951904296875,-0.77569580078125
