t_sec,x,y,z
0.0000,-0.0121917724609375,-0.036346435546875,-1.001922607421875
1.0845,-0.0121917724609375,-0.036346435546875,-1.001617431640625
2.0100,-0.0125579833984375,-0.036346435546875,-1.001617431640625
3.0209,-0.0125579833984375,-0.0367431640625,-1.001617431640625
4.1042,-0.0125579833984375,-0.0367431640625,-1.0021514892578125
5.0396,-0.0115814208984375,-0.0367431640625,-1.0021514892578125
6.0454,-0.0115814208984375,-0.036468505859375,-1.0021514892578125
7.1321,-0.0115814208984375,-0.036468505859375,-1.001007080078125
8.0599,-0.01202392578125,-0.036468505859375,-1.001007080078125
9.0653,-0.01202392578125,-0.036834716796875,-1.001007080078125
10.1469,-0.01202392578125,-0.036834716796875,-0.9998626708984375
