t_sec,x,y,z
0.0000,-0.00885009765625,-0.0365142822265625,-1.0014495849609375
0.8560,-0.010284423828125,-0.0365142822265625,-1.0014495849609375
2.0285,-0.010284423828125,-0.03680419921875,-1.0014495849609375
3.0346,-0.010284423828125,-0.03680419921875,-1.0009002685546875
3.8726,-0.0090789794921875,-0.03680419921875,-1.0009002685546875
5.0521,-0.0090789794921875,-0.038970947265625,-1.0009002685546875
6.0610,-0.0090789794921875,-0.038970947265625,-1.001007080078125
6.9090,-0.0089569091796875,-0.038970947265625,-1.001007080078125
8.0773,-0.0089569091796875,-0.0378265380859375,-1.001007080078125
9.0858,-0.0089569091796875,-0.0378265380859375,-1.0003662109375
10.9534,-0.01068115234375,-0.0378265380859375,-1.0003662109375
