t_sec,x,y,z
0.0000,-0.0974273681640625,-0.5846710205078125,-0.8077545166015625
1.8019,-0.0974273681640625,-0.5814208984375,-0.8077545166015625
2.8072,-0.0974273681640625,-0.5814208984375,-0.805328369140625
3.0230,-0.0984649658203125,-0.5814208984375,-0.805328369140625
4.8229,-0.0984649658203125,-0.580718994140625,-0.805328369140625
5.8297,-0.0984649658203125,-0.580718994140625,-0.8082427978515625
6.0489,-0.1042327880859375,-0.580718994140625,-0.8082427978515625
7.8500,-0.1042327880859375,-0.5821685791015625,-0.8082427978515625
8.8598,-0.1042327880859375,-0.5821685791015625,-0.8110809326171875
9.0767,-0.1055908203125,-0.5821685791015625,-0.8110809326171875
10.8811,-0.1055908203125,-0.581207275390625,-0.8110809326171875
