t_sec,x,y,z
0.0000,-0.1142578125,-0.6094512939453125,-0.77093505859375
1.8580,-0.1142578125,-0.609527587890625,-0.77093505859375
2.8822,-0.1142578125,-0.609527587890625,-0.775421142578125
3.0361,-0.0955963134765625,-0.609527587890625,-0.775421142578125
4.8914,-0.0955963134765625,-0.5967864990234375,-0.775421142578125
5.9111,-0.0955963134765625,-0.5967864990234375,-0.8140869140625
6.0673,-0.1076507568359375,-0.5967864990234375,-0.8140869140625
7.9220,-0.1076507568359375,-0.5963287353515625,-0.8140869140625
8.9371,-0.1076507568359375,-0.5963287353515625,-0.823150634765625
9.0986,-0.103607177734375,-0.5963287353515625,-0.823150634765625
10.9582,-0.103607177734375,-0.606475830078125,-0.823150634765625
