t_sec,x,y,z
0.0000,-0.01312255859375,-0.0381622314453125,-1.0014495849609375
0.5281,-0.0118255615234375,-0.0381622314453125,-1.0014495849609375
2.0254,-0.0118255615234375,-0.036376953125,-1.0014495849609375
3.0291,-0.0118255615234375,-0.036376953125,-1.0018157958984375
3.5527,-0.0125732421875,-0.036376953125,-1.0018157958984375
5.0377,-0.0125732421875,-0.03692626953125,-1.0018157958984375
6.0535,-0.0125732421875,-0.03692626953125,-1.001373291015625
7.6002,-0.0124053955078125,-0.03692626953125,-1.001373291015625
9.0765,-0.0124053955078125,-0.0370941162109375,-1.001373291015625
10.0777,-0.0124053955078125,-0.0370941162109375,-1.0007476806640625
