t_sec,x,y,z
0.0000,-0.090301513671875,-0.60650634765625,-0.800994873046875
0.2027,-0.0883331298828125,-0.60650634765625,-0.800994873046875
2.0197,-0.0883331298828125,-0.6044158935546875,-0.800994873046875
3.0349,-0.0883331298828125,-0.6044158935546875,-0.7758636474609375
3.2364,-0.087005615234375,-0.6044158935546875,-0.7758636474609375
5.0425,-0.087005615234375,-0.5987701416015625,-0.7758636474609375
6.0452,-0.087005615234375,-0.5987701416015625,-0.827117919921875
7.2513,-0.0987548828125,-0.5987701416015625,-0.827117919921875
9.0638,-0.0987548828125,-0.6348114013671875,-0.827117919921875
10.0697,-0.0987548828125,-0.6348114013671875,-0.690582275390625
