t_sec,x,y,z
0.0000,-0.125396728515625,-0.5681610107421875,-0.80322265625
1.6261,-0.125396728515625,-0.564453125,-0.80322265625
2.6329,-0.125396728515625,-0.564453125,-0.82623291015625
3.0193,-0.1525726318359375,-0.564453125,-0.82623291015625
4.6512,-0.1525726318359375,-0.566497802734375,-0.82623291015625
5.6629,-0.1525726318359375,-0.566497802734375,-0.837005615234375
6.0408,-0.1606597900390625,-0.566497802734375,-0.837005615234375
7.6823,-0.1606597900390625,-0.58001708984375,-0.837005615234375
8.6974,-0.1606597900390625,-0.58001708984375,-0.8023529052734375
9.0692,-0.1352081298828125,-0.58001708984375,-0.8023529052734375
10.7034,-0.1352081298828125,-0.5717620849609375,-0.8023529052734375
